date,gold,commodity,k10bond,kospi
2017-05-26,0.0093,0.0063,8.60E-05,0.0053
2017-05-27,,,8.60E-05,
2017-05-28,0.0001,,,
2017-05-29,-0.0012,,8.64E-05,-0.001
2017-05-30,-0.0023,-0.0068,8.55E-05,-0.0039
2017-05-31,0.0078,-0.0131,8.55E-05,0.0016
2017-06-01,-0.0042,-0.0013,8.51E-05,-0.0012
2017-06-02,0.008,-0.008,8.50E-05,0.0116
2017-06-03,,,8.45E-05,
2017-06-04,,,,
2017-06-05,0.0018,-0.007,8.37E-05,-0.0013
2017-06-06,0.0113,0.0076,8.36E-05,
2017-06-07,-0.0033,-0.0202,8.31E-05,-0.0036
2017-06-08,-0.0104,0.0025,8.36E-05,0.0015
2017-06-09,-0.0063,0.0052,8.33E-05,0.0077
2017-06-11,,,,
2017-06-12,-0.0018,-0.0039,8.55E-05,-0.01
2017-06-13,-0.0002,0.0041,8.37E-05,0.0071
2017-06-14,0.0058,-0.0211,8.36E-05,-0.0009
2017-06-15,-0.0166,-0.0006,8.16E-05,-0.0046
2017-06-16,0.0017,0.0064,8.28E-05,0.0001
2017-06-17,,,8.30E-05,
2017-06-18,,,,
2017-06-19,-0.0078,-0.0077,8.30E-05,0.0038
2017-06-20,-0.0026,-0.0118,8.24E-05,-0.0007
2017-06-21,0.0017,-0.0123,8.23E-05,-0.0049
2017-06-22,0.003,-0.0005,8.21E-05,0.0054
2017-06-23,0.0055,0.0036,8.19E-05,0.0035
2017-06-24,,,8.19E-05,
2017-06-25,,,8.19E-05,
2017-06-26,-0.0079,0.0048,8.17E-05,0.0042
2017-06-27,0.0003,0.0117,8.15E-05,0.0014
2017-06-28,0.0018,0.0082,8.38E-05,-0.0039
2017-06-29,-0.0014,0.0075,8.40E-05,0.0055
2017-06-30,-0.0028,0.0193,8.51E-05,-0.0016
2017-07-01,,,8.51E-05,
2017-07-02,,,8.51E-05,
2017-07-03,-0.0186,0.0144,8.60E-05,0.0011
2017-07-04,0.0068,,8.76E-05,-0.0058
2017-07-05,-0.0048,-0.0207,8.76E-05,0.0033
2017-07-06,0.0013,0.0038,8.77E-05,-0.0002
2017-07-07,-0.0111,-0.0156,8.95E-05,-0.0033
2017-07-08,,,8.91E-05,
2017-07-09,,,,
2017-07-10,0.0029,0.0039,8.82E-05,0.0009
2017-07-11,0.0012,0.0091,8.76E-05,0.0058
2017-07-12,0.0036,-0.0001,8.72E-05,-0.0018
2017-07-13,-0.0015,0.0003,8.59E-05,0.0074
2017-07-14,0.0084,0.0084,8.66E-05,0.0021
2017-07-15,,,8.64E-05,
2017-07-16,,,8.64E-05,
2017-07-17,0.0051,-0.0042,8.75E-05,0.0043
2017-07-18,0.0066,0.0045,8.65E-05,0.0004
2017-07-19,0.0001,0.0116,8.69E-05,0.0016
2017-07-20,0.0028,-0.0027,8.60E-05,0.0049
2017-07-21,0.0075,-0.0152,8.53E-05,0.0034
2017-07-22,,,8.54E-05,
2017-07-23,,,8.54E-05,
2017-07-24,-0.0005,0.0001,8.54E-05,0.0006
2017-07-25,-0.0018,0.0152,8.47E-05,-0.0047
2017-07-26,-0.0022,0.0119,8.65E-05,-0.0022
2017-07-27,0.0085,0.0069,8.51E-05,0.0036
2017-07-28,0.0081,0.007,8.59E-05,-0.0173
2017-07-29,,,8.56E-05,
2017-07-30,,,,
2017-07-31,-0.001,0.0037,8.56E-05,0.0007
2017-08-01,0.005,-0.0131,8.68E-05,0.0084
2017-08-02,-0.0008,0.0073,8.63E-05,0.0019
2017-08-03,-0.0031,-0.0067,8.65E-05,-0.0168
2017-08-04,-0.0079,0.0035,8.65E-05,0.0036
2017-08-05,,,8.66E-05,
2017-08-06,,,8.66E-05,
2017-08-07,0,0.0008,8.77E-05,0.0014
2017-08-08,-0.0018,0.0003,8.91E-05,-0.0017
2017-08-09,0.0133,0.0051,9.00E-05,-0.011
2017-08-10,0.0082,-0.0128,8.95E-05,-0.0038
2017-08-11,0.003,0.0028,8.86E-05,-0.0169
2017-08-12,,,8.83E-05,
2017-08-13,,,,
2017-08-14,-0.0029,-0.013,8.85E-05,0.0063
2017-08-15,-0.0082,-0.0036,8.86E-05,
2017-08-16,0.0025,-0.0063,8.98E-05,0.006
2017-08-17,0.0074,0.0016,8.92E-05,0.0057
2017-08-18,-0.0006,0.0154,8.89E-05,-0.0014
2017-08-19,,,8.91E-05,
2017-08-20,,,,
2017-08-21,0.0039,-0.011,8.85E-05,-0.0014
2017-08-22,-0.0046,0.0025,8.86E-05,0.0044
2017-08-23,0.0026,0.0067,8.85E-05,0.0005
2017-08-24,-0.0019,-0.0026,8.80E-05,0.004
2017-08-25,0.0047,0.0002,8.66E-05,0.0011
2017-08-26,,,8.66E-05,
2017-08-27,,,,
2017-08-28,0.0133,-0.0055,8.66E-05,-0.0035
2017-08-29,0.0025,0.0014,8.70E-05,-0.0023
2017-08-30,-0.0021,-0.0043,8.63E-05,0.0032
2017-08-31,0.0062,0.027,8.70E-05,-0.0038
2017-09-01,0.0061,0.001,8.73E-05,-0.0023
2017-09-02,,,8.76E-05,
2017-09-03,0.011,,,
2017-09-04,-0.0023,,8.88E-05,-0.0119
2017-09-05,0.0019,0.0093,8.88E-05,-0.0013
2017-09-06,-0.004,0.0063,8.77E-05,-0.0029
2017-09-07,0.0085,-0.0002,8.75E-05,0.0114
2017-09-08,0.0006,-0.0131,8.61E-05,-0.0011
2017-09-10,,,8.60E-05,
2017-09-11,-0.0115,0.0025,8.65E-05,0.0066
2017-09-12,-0.0023,0.0013,8.66E-05,0.0027
2017-09-13,-0.0035,0.0097,8.62E-05,-0.0022
2017-09-14,0.0009,0.0046,8.63E-05,0.0074
2017-09-15,-0.0031,0.0042,8.65E-05,0.0035
2017-09-16,,,8.65E-05,
2017-09-17,,,,
2017-09-18,-0.0109,-0.0024,8.71E-05,0.0135
2017-09-19,-0.0002,-0.0036,8.81E-05,-0.0009
2017-09-20,0.0044,0.0132,8.78E-05,-0.0016
2017-09-21,-0.0167,-0.0036,8.77E-05,-0.0024
2017-09-22,0.0021,0.0019,8.72E-05,-0.0074
2017-09-23,,,8.70E-05,
2017-09-24,,,,
2017-09-25,0.0107,0.0156,8.73E-05,-0.0035
2017-09-26,-0.0072,-0.0066,8.88E-05,-0.0026
2017-09-27,-0.0105,0.0017,9.07E-05,-0.0007
2017-09-28,0.0019,-0.0051,9.20E-05,0.0002
2017-09-29,-0.003,-0.0022,9.13E-05,0.009
2017-09-30,,,9.11E-05,
2017-10-01,,,,
2017-10-02,-0.0067,-0.0133,9.11E-05,
2017-10-03,-0.0008,-0.0003,9.11E-05,
2017-10-04,0.0016,-0.0003,,
2017-10-05,-0.003,0.0126,,
2017-10-06,0.0013,-0.0172,,
2017-10-09,0.0079,0.0016,9.11E-05,
2017-10-10,0.0069,0.0154,9.30E-05,0.0164
2017-10-11,-0.0037,0.0028,9.30E-05,0.01
2017-10-12,0.0057,-0.0038,9.19E-05,0.0068
2017-10-13,0.0063,0.0118,9.20E-05,-0.0005
2017-10-14,,,9.19E-05,
2017-10-15,,,,
2017-10-16,-0.0013,0.0046,9.21E-05,0.0026
2017-10-17,-0.0129,-0.0035,9.23E-05,0.0017
2017-10-18,-0.0025,0.0002,9.20E-05,-0.0006
2017-10-19,0.0054,-0.0057,9.34E-05,-0.004
2017-10-20,-0.0074,0.0034,9.50E-05,0.0067
2017-10-21,,,9.50E-05,
2017-10-22,,,9.50E-05,
2017-10-23,0.0002,0.0014,9.46E-05,0.0002
2017-10-24,-0.0023,0.0095,9.45E-05,0.0002
2017-10-25,0.0004,-0.0008,9.63E-05,0.0008
2017-10-26,-0.0074,0.0052,9.78E-05,-0.0048
2017-10-27,0.0011,0.0086,9.76E-05,0.0064
2017-10-28,,,9.75E-05,
2017-10-29,,,9.75E-05,
2017-10-30,0.0075,0.0043,9.70E-05,0.0021
2017-10-31,-0.0056,0.0032,9.88E-05,0.0086
2017-11-01,0.0054,0.0001,9.80E-05,0.0131
2017-11-02,0.0006,0.0013,9.73E-05,-0.004
2017-11-03,-0.007,0.0118,9.71E-05,0.0046
2017-11-04,,,9.74E-05,
2017-11-05,,,,
2017-11-06,0.0098,0.021,9.80E-05,-0.0033
2017-11-07,-0.0045,-0.0043,9.77E-05,-0.0016
2017-11-08,0.0062,-0.0004,9.78E-05,0.0027
2017-11-09,0.003,0.0042,9.76E-05,-0.0007
2017-11-10,-0.0103,-0.0014,9.85E-05,-0.003
2017-11-11,,,9.88E-05,
2017-11-12,,,,
2017-11-13,0.0037,-0.0001,9.93E-05,-0.005
2017-11-14,0.0031,-0.0156,0.000100375,-0.0015
2017-11-15,-0.0041,-0.0029,9.89E-05,-0.0033
2017-11-16,0.0004,-0.0045,9.85E-05,0.0066
2017-11-17,0.0143,0.0158,9.88E-05,-0.0003
2017-11-18,,,9.88E-05,
2017-11-19,,,,
2017-11-20,-0.0164,-0.0059,9.80E-05,-0.0025
2017-11-21,0.005,0.0043,9.78E-05,0.0012
2017-11-22,0.0082,0.0103,9.77E-05,0.0039
2017-11-23,-0.0004,,9.69E-05,-0.0013
2017-11-24,-0.0034,0.0052,9.76E-05,0.0028
2017-11-25,,,9.77E-05,
2017-11-26,,,,
2017-11-27,0.0055,-0.0037,9.73E-05,-0.0144
2017-11-28,0.0004,-0.002,9.53E-05,0.0025
2017-11-29,-0.0086,-0.0062,9.55E-05,-0.0005
2017-11-30,-0.0069,-0.0044,9.52E-05,-0.0145
2017-12-01,0.0042,0.0123,9.58E-05,-0.0004
2017-12-02,,,9.56E-05,
2017-12-03,,,,
2017-12-04,-0.0037,-0.0138,9.56E-05,0.0106
2017-12-05,-0.0098,-0.0019,9.62E-05,0.0034
2017-12-06,0.001,-0.0192,9.48E-05,-0.0142
2017-12-07,-0.0102,0.005,9.55E-05,-0.005
2017-12-08,-0.0039,0.0087,9.56E-05,0.0008
2017-12-09,,,9.54E-05,
2017-12-10,,,,
2017-12-11,-0.0011,0.0073,9.55E-05,0.003
2017-12-12,-0.0043,-0.0116,9.45E-05,-0.0042
2017-12-13,0.0057,-0.0063,9.43E-05,0.0079
2017-12-14,0.0067,0.0071,9.42E-05,-0.0045
2017-12-15,0.0004,0.0022,9.36E-05,0.0051
2017-12-16,,,9.35E-05,
2017-12-17,,,,
2017-12-18,0.0063,0.0033,9.35E-05,-0.0001
2017-12-19,-0.001,0.0041,9.43E-05,-0.0013
2017-12-20,0.0043,0.0075,9.49E-05,-0.0025
2017-12-21,0.0008,0.0043,9.56E-05,-0.0172
2017-12-22,0.0065,0.0036,9.60E-05,0.0044
2017-12-23,,,9.58E-05,
2017-12-25,0.0007,,,
2017-12-26,0.0059,0.0184,9.58E-05,-0.0054
2017-12-27,0.0022,0.0007,9.59E-05,0.0038
2017-12-28,0.0069,0.0053,9.50E-05,0.0126
2017-12-29,0.0093,0.0058,9.49E-05,
2018-01-01,-0.0005,,,
2018-01-02,0.0057,0.0006,9.57E-05,0.0049
2018-01-03,0.0018,0.01,9.65E-05,0.0027
2018-01-04,0.0024,0.0015,9.70E-05,-0.008
2018-01-05,0.0005,-0.0091,9.69E-05,0.0126
2018-01-06,,,9.67E-05,
2018-01-07,,,,
2018-01-08,-0.0014,0,9.78E-05,0.0063
2018-01-09,-0.0051,0.0105,9.86E-05,-0.0012
2018-01-10,0.0043,0.0046,0.000101451,-0.0042
2018-01-11,0.0024,0.0017,9.96E-05,-0.0047
2018-01-12,0.0094,0.0045,0.000100874,0.0034
2018-01-13,,,0.000100644,
2018-01-14,0.0019,,,
2018-01-15,0.0033,,0.000102182,0.0029
2018-01-16,-0.0035,-0.0051,0.000101605,0.0072
2018-01-17,0.0016,0.0041,0.000101413,-0.0025
2018-01-18,-0.009,0.0009,0.000100798,0.0002
2018-01-19,0.0044,-0.0061,0.000101374,0.0018
2018-01-20,,,0.000101528,
2018-01-21,,,,
2018-01-22,-0.0009,0.0044,0.000101874,-0.0072
2018-01-23,0.0036,0.0073,0.00010222,0.0138
2018-01-24,0.0147,0.0125,0.000101644,0.0006
2018-01-25,0.0049,-0.0011,0.000102259,0.0095
2018-01-26,-0.0079,0.0056,0.000103028,0.0049
2018-01-27,,,0.000103066,
2018-01-28,,,,
2018-01-29,-0.0087,-0.0062,0.000105527,0.0091
2018-01-30,-0.0023,-0.0086,0.00010695,-0.0117
2018-01-31,0.0024,-0.0002,0.000106489,-0.0005
2018-02-01,0.0034,0.0081,0.000105989,0.0008
2018-02-02,-0.0077,-0.008,0.000105989,-0.0168
2018-02-03,,,0.000105835,
2018-02-04,,,,
2018-02-05,-0.0006,-0.0108,0.000107835,-0.0133
2018-02-06,-0.0052,-0.0093,0.000105681,-0.0154
2018-02-07,-0.0111,-0.0157,0.000104528,-0.0231
2018-02-08,0.0033,-0.0052,0.000105527,0.0046
2018-02-09,-0.0024,-0.0218,0.000106027,-0.0182
2018-02-10,,,0.000106412,
2018-02-11,,,,
2018-02-12,0.0081,0.0046,0.000107911,0.0091
2018-02-13,0.003,0.0028,0.000106912,0.0041
2018-02-14,0.0208,0.0172,0.000106258,0.0111
2018-02-15,-0.002,0.0054,0.000105835,
2018-02-16,0.0006,0.0047,,
2018-02-18,-0.0024,,0.000105835,
2018-02-19,-0.002,,0.000107604,0.0087
2018-02-20,-0.014,0.0014,0.000107911,-0.0113
2018-02-21,0.0007,0.0008,0.000107719,0.006
2018-02-22,0.0005,0.0096,0.000107835,-0.0063
2018-02-23,-0.0019,0.006,0.000107373,0.0154
2018-02-24,,,0.000107565,
2018-02-25,,,,
2018-02-26,0.0018,0.0048,0.000106258,0.0025
2018-02-27,-0.0088,-0.0079,0.000104951,-0.0006
2018-02-28,-0.0005,-0.0149,0.00010522,-0.0117
2018-03-01,-0.0096,-0.0053,0.000105181,
2018-03-02,0.0139,0.0012,0.000105181,-0.0104
2018-03-03,,,0.00010595,
2018-03-04,,,,
2018-03-05,-0.0026,0.0135,0.000105258,-0.0113
2018-03-06,0.0116,0.0015,0.000106104,0.0153
2018-03-07,-0.0057,-0.0149,0.000104874,-0.004
2018-03-08,-0.0044,-0.0087,0.000104989,0.013
2018-03-09,0.0017,0.0153,0.000105489,0.0108
2018-03-10,,,0.000105643,
2018-03-11,,,,
2018-03-12,-0.0024,-0.0065,0.000106104,0.01
2018-03-13,0.0048,-0.0021,0.000105604,0.0042
2018-03-14,-0.0011,0.0024,0.000104258,-0.0034
2018-03-15,-0.0059,-0.0007,0.000103951,0.0025
2018-03-16,-0.0042,0.0075,0.000104297,0.0006
2018-03-17,,,0.000104412,
2018-03-18,,,,
2018-03-19,0.0042,-0.0075,0.000104758,-0.0076
2018-03-20,-0.0045,0.011,0.000105066,0.0042
2018-03-21,0.0073,0.0164,0.00010472,-0.0002
2018-03-22,0.0045,-0.007,0.000103605,0.0044
2018-03-23,0.017,0.0108,0.000101836,-0.0318
2018-03-24,,,0.000101913,
2018-03-25,,,,
2018-03-26,0.0038,-0.0038,0.000103335,0.0084
2018-03-27,-0.0096,-0.0008,0.000102951,0.0061
2018-03-28,-0.0113,-0.0067,0.00010149,-0.0134
2018-03-29,-0.002,0.0065,0.000101605,0.0071
2018-03-30,,,0.000100913,0.0039
2018-03-31,,,0.000100836,
2018-04-01,,,,
2018-04-02,0.0148,-0.0174,0.000101682,-0.0007
2018-04-03,-0.0072,0.0041,0.000101297,-0.0007
2018-04-04,0.0022,-0.0027,0.000100682,-0.0141
2018-04-05,-0.0087,0.0061,0.000101221,0.0122
2018-04-06,0.0057,-0.0106,0.000100259,-0.0033
2018-04-07,,,0.000100067,
2018-04-08,,,,
2018-04-09,0.003,0.0184,0.00010049,0.006
2018-04-10,0.0043,0.0204,0.000100836,0.0027
2018-04-11,0.0104,0.0121,9.98E-05,-0.0027
2018-04-12,-0.0134,0.0003,9.93E-05,-0.0006
2018-04-13,0.0045,0.0031,9.99E-05,0.0051
2018-04-14,,,0.000100259,
2018-04-15,,,0.000100259,
2018-04-16,0.0021,-0.0081,0.000100951,0.001
2018-04-17,-0.0009,0.0007,0.000101374,-0.0015
2018-04-18,0.0029,0.0213,0.000102143,0.0107
2018-04-19,-0.0036,-0.0016,0.000101874,0.0025
2018-04-20,-0.0078,-0.0005,0.000102759,-0.0039
2018-04-21,,,0.000102489,
2018-04-22,,,0.000102489,
2018-04-23,-0.0107,-0.0005,0.000104835,-0.0009
2018-04-24,0.0069,-0.0066,0.000104874,-0.004
2018-04-25,-0.0077,0.0034,0.000106143,-0.0062
2018-04-26,-0.0037,0.0033,0.000105796,0.011
2018-04-27,0.0067,-0.0008,0.000103835,0.0068
2018-04-28,,,0.000103643,
2018-04-29,,,0.000103643,
2018-04-30,-0.0032,0.0055,0.000104297,0.0092
2018-05-01,-0.0094,-0.0102,0.000104489,
2018-05-02,-0.0009,0.0034,0.000105796,-0.0039
2018-05-03,0.0054,0.0037,0.000105758,-0.0073
2018-05-04,0.0015,0.0109,0.000106181,-0.0104
2018-05-05,,,0.000106219,
2018-05-06,,,,
2018-05-07,-0.0005,0.0065,,
2018-05-08,-0.0003,-0.0115,0.000107181,-0.0047
2018-05-09,-0.0005,0.0181,0.000107873,-0.0024
2018-05-10,0.0071,0.0031,0.000106566,0.0083
2018-05-11,-0.0012,-0.0056,0.000107104,0.0055
2018-05-12,,,0.000107104,
2018-05-13,,,,
2018-05-14,-0.0019,0.0047,0.000107527,-0.0006
2018-05-15,-0.0212,0.0016,0.000108296,-0.0071
2018-05-16,0.0009,0.0035,0.000107681,0.0005
2018-05-17,-0.0016,0.0021,0.00010745,-0.0046
2018-05-18,0.0015,-0.0022,0.000106604,0.005
2018-05-19,,,0.000105758,
2018-05-20,,,0.000105758,
2018-05-21,-0.0003,0.008,0.000106489,0.002
2018-05-22,0.0009,0.0036,0.000106335,
2018-05-23,-0.0019,0.0006,0.00010595,0.0026
2018-05-24,0.0115,-0.0073,0.000104566,-0.0024
2018-05-25,-0.0005,-0.0192,0.000104297,-0.0021
2018-05-26,,,0.000104604,
2018-05-27,-0.0041,,0.000104604,
2018-05-28,-0.0005,,0.000104874,0.0074
2018-05-29,0.0011,-0.0104,0.00010372,-0.0088
2018-05-30,0.0042,0.0139,0.000103682,-0.0196
2018-05-31,-0.0015,-0.0047,0.000103605,0.0058
2018-06-01,-0.0042,-0.009,0.000103951,0.0066
2018-06-02,,,0.000103912,
2018-06-03,,,0.000103912,
2018-06-04,-0.0015,-0.0139,0.000105104,0.0036
2018-06-05,0.0037,0.0036,0.000104451,0.0025
2018-06-06,-0.0005,-0.0019,0.000104489,
2018-06-07,0.0012,0.0131,0.000105758,0.0069
2018-06-08,-0.0002,-0.0026,0.000104604,-0.0077
2018-06-09,,,0.000104066,
2018-06-10,,,0.000104066,
2018-06-11,0.0004,-0.0017,0.000105066,0.0076
2018-06-12,-0.0029,0.0024,0.000104643,-0.0005
2018-06-13,0.0015,0.0032,0.000104412,
2018-06-14,0.0054,-0.0081,0.000104258,-0.0184
2018-06-15,-0.0229,-0.0222,0.00010272,-0.008
2018-06-16,,,0.000102951,
2018-06-17,,,0.000102951,
2018-06-18,0.0013,0.0081,0.000101913,-0.0116
2018-06-19,-0.0012,-0.0101,0.000100759,-0.0152
2018-06-20,-0.0032,0.0024,0.000100721,0.0102
2018-06-21,-0.003,-0.0065,9.98E-05,-0.011
2018-06-22,0.0002,0.0233,0.000100259,0.0083
2018-06-23,,,0.00010049,
2018-06-24,,,0.00010049,
2018-06-25,-0.0013,-0.011,0.000100298,0.0003
2018-06-26,-0.0073,0.0146,0.000100759,-0.003
2018-06-27,-0.004,0.0173,9.91E-05,-0.0038
2018-06-28,-0.0016,0.0007,9.82E-05,-0.0119
2018-06-29,0.0028,0.0122,9.83E-05,0.0051
2018-06-30,,,9.83E-05,
2018-07-01,,,9.83E-05,
2018-07-02,-0.0102,-0.0161,9.73E-05,-0.0235
2018-07-03,0.0095,0.003,9.91E-05,0.0005
2018-07-04,0.0037,,9.80E-05,-0.0032
2018-07-05,0.0006,-0.005,9.79E-05,-0.0035
2018-07-06,-0.0024,0.0044,9.83E-05,0.0068
2018-07-07,,,9.83E-05,
2018-07-08,,,9.83E-05,
2018-07-09,0.003,0.0008,9.84E-05,0.0057
2018-07-10,-0.0033,-0.001,9.83E-05,0.0037
2018-07-11,-0.0088,-0.0442,9.69E-05,-0.0059
2018-07-12,0.0018,0.0046,9.75E-05,0.0019
2018-07-13,-0.0043,0.0041,9.83E-05,0.0113
2018-07-14,,,9.83E-05,
2018-07-15,,,9.83E-05,
2018-07-16,-0.0012,-0.0273,9.80E-05,-0.0039
2018-07-17,-0.01,0.0019,9.81E-05,-0.0018
2018-07-18,0.0005,0.006,9.73E-05,-0.0034
2018-07-19,-0.0032,0.002,9.76E-05,-0.0034
2018-07-20,0.0058,0.0053,9.70E-05,0.003
2018-07-21,,,9.70E-05,
2018-07-22,,,9.70E-05,
2018-07-23,-0.0045,0.0006,9.75E-05,-0.0087
2018-07-24,-0.0001,0.006,9.90E-05,0.0048
2018-07-25,0.0051,0.0102,9.80E-05,-0.0031
2018-07-26,-0.005,0.0037,9.81E-05,0.0071
2018-07-27,-0.0022,-0.005,9.89E-05,0.0026
2018-07-28,,,9.88E-05,
2018-07-29,,,9.88E-05,
2018-07-30,0.001,0.0102,9.90E-05,-0.0006
2018-07-31,0.0018,-0.0097,9.77E-05,0.0008
2018-08-01,-0.005,-0.0157,9.97E-05,0.0051
2018-08-02,-0.0061,0.0098,9.90E-05,-0.016
2018-08-03,0.0025,0.0003,9.93E-05,0.0077
2018-08-04,,,9.90E-05,
2018-08-05,,,9.90E-05,
2018-08-06,-0.0044,0.0051,9.85E-05,-0.0005
2018-08-07,0.0005,0.0047,9.83E-05,0.006
2018-08-08,0.0025,-0.0177,9.84E-05,0.0006
2018-08-09,-0.001,-0.0027,9.70E-05,0.001
2018-08-10,-0.0007,0.0022,9.57E-05,-0.0091
2018-08-11,,,9.60E-05,
2018-08-12,,,9.60E-05,
2018-08-13,-0.0164,-0.0067,9.64E-05,-0.015
2018-08-14,0.0015,-0.0002,9.64E-05,0.0047
2018-08-15,-0.0132,-0.0217,9.60E-05,
2018-08-16,-0.0009,0.0095,9.52E-05,-0.008
2018-08-17,0.0002,0.005,9.36E-05,0.0028
2018-08-18,,,9.33E-05,
2018-08-19,,,9.33E-05,
2018-08-20,0.0089,0.0016,9.25E-05,0.0004
2018-08-21,0.0045,0.0032,9.16E-05,0.0099
2018-08-22,0.0027,0.0143,9.22E-05,0.0014
2018-08-23,-0.0077,-0.0022,9.21E-05,0.0041
2018-08-24,0.0161,0.0098,9.16E-05,0.0046
2018-08-25,,,9.14E-05,
2018-08-26,,,9.14E-05,
2018-08-27,0.0024,0.0027,9.12E-05,0.0027
2018-08-28,-0.0014,-0.0037,9.05E-05,0.0017
2018-08-29,-0.0027,0.0101,9.08E-05,0.0026
2018-08-30,-0.0035,0.0028,9.10E-05,-0.0007
2018-08-31,0.0013,-0.0013,8.89E-05,0.0067
2018-09-01,,,8.88E-05,
2018-09-02,0.0027,,8.88E-05,
2018-09-03,0.0012,,8.81E-05,-0.0068
2018-09-04,-0.0102,-0.0012,8.83E-05,0.0038
2018-09-05,0.0018,-0.0099,8.75E-05,-0.0103
2018-09-06,0.0024,-0.008,8.73E-05,-0.0018
2018-09-07,-0.0033,0.0027,8.73E-05,-0.0026
2018-09-08,,,8.70E-05,
2018-09-09,,,8.70E-05,
2018-09-10,-0.0005,0.0032,8.69E-05,0.0031
2018-09-11,0.0019,0.0103,8.75E-05,-0.0024
2018-09-12,0.0073,0.0088,8.67E-05,-0.0001
2018-09-13,-0.0022,-0.0151,8.69E-05,0.0014
2018-09-14,-0.0055,0.0002,8.88E-05,0.014
2018-09-15,,,8.88E-05,
2018-09-16,,,8.88E-05,
2018-09-17,0.0042,-0.0021,8.90E-05,-0.0066
2018-09-18,-0.0022,0.0095,9.00E-05,0.0026
2018-09-19,0.0045,0.0089,9.11E-05,-0.0002
2018-09-20,0.0022,-0.0014,9.33E-05,0.0065
2018-09-21,-0.0083,0.0054,9.28E-05,0.0068
2018-09-22,,,9.27E-05,
2018-09-23,,,9.27E-05,
2018-09-24,0.0025,0.0138,9.27E-05,
2018-09-25,0.0001,0.0044,9.27E-05,
2018-09-26,-0.0044,-0.0058,9.27E-05,
2018-09-27,-0.0075,0.0032,9.14E-05,0.007
2018-09-28,0.0071,0.0105,9.07E-05,-0.0052
2018-09-29,,,9.06E-05,
2018-09-30,,,9.06E-05,
2018-10-01,-0.0038,0.0201,9.17E-05,-0.0018
2018-10-02,0.0124,0.0038,9.11E-05,-0.0125
2018-10-03,-0.0034,0.0093,9.13E-05,
2018-10-04,-0.0011,-0.0147,9.41E-05,-0.0152
2018-10-05,0.0033,-0.0017,9.44E-05,-0.0031
2018-10-06,,,9.40E-05,
2018-10-07,,,9.40E-05,
2018-10-08,-0.0141,-0.0016,9.44E-05,-0.006
2018-10-09,0.0025,0.0058,9.39E-05,
2018-10-10,0.0017,-0.0162,9.28E-05,-0.0112
2018-10-11,0.0288,-0.0198,9.07E-05,-0.0444
2018-10-12,-0.0046,0.0042,9.23E-05,0.0151
2018-10-13,,,9.23E-05,
2018-10-14,,,9.23E-05,
2018-10-15,0.0068,0.0068,9.15E-05,-0.0077
2018-10-16,0.0005,0.0015,9.16E-05,0
2018-10-17,-0.0029,-0.0138,9.00E-05,0.0104
2018-10-18,0.0021,-0.0108,8.81E-05,-0.0089
2018-10-19,-0.0011,0.0041,8.92E-05,0.0037
2018-10-20,,,8.93E-05,
2018-10-21,,,8.93E-05,
2018-10-22,-0.0033,0.0013,9.01E-05,0.0025
2018-10-23,0.0099,-0.0237,8.87E-05,-0.0257
2018-10-24,-0.0046,-0.0003,8.88E-05,-0.004
2018-10-25,0.0009,0.0026,8.71E-05,-0.0163
2018-10-26,0.0024,0.0064,8.63E-05,-0.0175
2018-10-27,,,8.66E-05,
2018-10-28,,,8.66E-05,
2018-10-29,-0.0062,-0.0057,8.38E-05,-0.0153
2018-10-30,0.0005,-0.0121,8.54E-05,0.0093
2018-10-31,-0.0084,-0.0075,8.62E-05,0.0074
2018-11-01,0.0194,-0.012,8.66E-05,-0.0026
2018-11-02,-0.0043,-0.0006,8.79E-05,0.0353
2018-11-03,,,8.77E-05,
2018-11-04,,,8.77E-05,
2018-11-05,-0.0008,0.0017,8.80E-05,-0.0091
2018-11-06,-0.0049,-0.0096,8.82E-05,0.0061
2018-11-07,0.002,0.0006,8.71E-05,-0.0052
2018-11-08,-0.0029,-0.0087,8.69E-05,0.0067
2018-11-09,-0.0135,-0.0063,8.60E-05,-0.0031
2018-11-11,,,8.56E-05,
2018-11-12,-0.0042,0.0021,8.50E-05,-0.0027
2018-11-13,-0.0017,-0.0341,8.53E-05,-0.0044
2018-11-14,0.0072,0.015,8.43E-05,-0.0015
2018-11-15,0.004,-0.0066,8.58E-05,0.0097
2018-11-16,0.0066,0.0056,8.54E-05,0.0021
2018-11-18,,,8.54E-05,
2018-11-19,0.0019,0.0066,8.47E-05,0.0039
2018-11-20,-0.0033,-0.0388,8.48E-05,-0.0086
2018-11-21,0.0056,0.009,8.49E-05,-0.0029
2018-11-22,0,,8.48E-05,-0.0032
2018-11-23,-0.0039,-0.044,8.34E-05,-0.006
2018-11-24,,,8.33E-05,
2018-11-25,,,8.33E-05,
2018-11-26,-0.0007,0.0107,8.33E-05,0.0124
2018-11-27,-0.0074,-0.0042,8.27E-05,0.0079
2018-11-28,0.0084,-0.0045,8.29E-05,0.0042
2018-11-29,0.0035,0.0093,8.12E-05,0.0028
2018-11-30,-0.0035,-0.004,8.10E-05,-0.0082
2018-12-01,,,8.11E-05,
2018-12-02,,,8.11E-05,
2018-12-03,0.0109,0.0203,8.19E-05,0.0167
2018-12-04,0.0052,0.0055,8.08E-05,-0.0082
